244.65	7.725E-19
244.70	7.653E-19
244.75	7.745E-19
244.80	7.755E-19
244.85	7.710E-19
244.90	7.719E-19
244.95	7.642E-19
245.00	7.669E-19
245.05	7.688E-19
245.10	7.694E-19
245.15	7.692E-19
245.20	7.662E-19
245.25	7.672E-19
245.30	7.661E-19
245.35	7.655E-19
245.40	7.678E-19
245.45	7.667E-19
245.50	7.631E-19
245.55	7.659E-19
245.60	7.568E-19
245.65	7.593E-19
245.70	7.657E-19
245.75	7.593E-19
245.80	7.654E-19
245.85	7.660E-19
245.90	7.660E-19
245.95	7.637E-19
246.00	7.727E-19
246.05	7.598E-19
246.10	7.628E-19
246.15	7.655E-19
246.20	7.491E-19
246.25	7.533E-19
246.30	7.596E-19
246.35	7.508E-19
246.40	7.577E-19
246.45	7.618E-19
246.50	7.618E-19
246.55	7.558E-19
246.60	7.590E-19
246.65	7.519E-19
246.70	7.600E-19
246.75	7.655E-19
246.80	7.545E-19
246.85	7.579E-19
246.90	7.570E-19
246.95	7.610E-19
247.00	7.529E-19
247.05	7.565E-19
247.10	7.561E-19
247.15	7.568E-19
247.20	7.574E-19
247.25	7.595E-19
247.30	7.642E-19
247.35	7.629E-19
247.40	7.571E-19
247.45	7.538E-19
247.50	7.574E-19
247.55	7.571E-19
247.60	7.539E-19
247.65	7.569E-19
247.70	7.562E-19
247.75	7.595E-19
247.80	7.534E-19
247.85	7.552E-19
247.90	7.553E-19
247.95	7.514E-19
248.00	7.558E-19
248.05	7.598E-19
248.10	7.590E-19
248.15	7.603E-19
248.20	7.587E-19
248.25	7.574E-19
248.30	7.527E-19
248.35	7.577E-19
248.40	7.602E-19
248.45	7.586E-19
248.50	7.632E-19
248.55	7.563E-19
248.60	7.598E-19
248.65	7.563E-19
248.70	7.588E-19
248.75	7.596E-19
248.80	7.551E-19
248.85	7.564E-19
248.90	7.525E-19
248.95	7.552E-19
249.00	7.593E-19
249.05	7.584E-19
249.10	7.595E-19
249.15	7.581E-19
249.20	7.412E-19
249.25	7.594E-19
249.30	7.495E-19
249.35	7.687E-19
249.40	7.572E-19
249.45	7.531E-19
249.50	7.545E-19
249.55	7.635E-19
249.60	7.576E-19
249.65	7.561E-19
249.70	7.577E-19
249.75	7.576E-19
249.80	7.592E-19
249.85	7.580E-19
249.90	7.561E-19
249.95	7.579E-19
250.00	7.566E-19
250.05	7.559E-19
250.10	7.556E-19
250.15	7.573E-19
250.20	7.577E-19
250.25	7.595E-19
250.30	7.585E-19
250.35	7.592E-19
250.40	7.628E-19
250.45	7.591E-19
250.50	7.610E-19
250.55	7.611E-19
250.60	7.603E-19
250.65	7.607E-19
250.70	7.597E-19
250.75	7.632E-19
250.80	7.570E-19
250.85	7.623E-19
250.90	7.624E-19
250.95	7.629E-19
251.00	7.585E-19
251.05	7.590E-19
251.10	7.621E-19
251.15	7.635E-19
251.20	7.606E-19
251.25	7.646E-19
251.30	7.642E-19
251.35	7.640E-19
251.40	7.584E-19
251.45	7.622E-19
251.50	7.628E-19
251.55	7.621E-19
251.60	7.621E-19
251.65	7.590E-19
251.70	7.688E-19
251.75	7.648E-19
251.80	7.619E-19
251.85	7.647E-19
251.90	7.657E-19
251.95	7.634E-19
252.00	7.619E-19
252.05	7.608E-19
252.10	7.686E-19
252.15	7.602E-19
252.20	7.602E-19
252.25	7.704E-19
252.30	7.649E-19
252.35	7.586E-19
252.40	7.704E-19
252.45	7.661E-19
252.50	7.658E-19
252.55	7.644E-19
252.60	7.661E-19
252.65	7.617E-19
252.70	7.645E-19
252.75	7.657E-19
252.80	7.647E-19
252.85	7.688E-19
252.90	7.636E-19
252.95	7.687E-19
253.00	7.651E-19
253.05	7.615E-19
253.10	7.633E-19
253.15	7.708E-19
253.20	7.638E-19
253.25	7.623E-19
253.30	7.629E-19
253.35	7.693E-19
253.40	7.664E-19
253.45	7.690E-19
253.50	7.607E-19
253.55	7.667E-19
253.60	7.642E-19
253.65	7.685E-19
253.70	7.706E-19
253.75	7.671E-19
253.80	7.631E-19
253.85	7.650E-19
253.90	7.643E-19
253.95	7.689E-19
254.00	7.624E-19
254.05	7.645E-19
254.10	7.649E-19
254.15	7.732E-19
254.20	7.662E-19
254.25	7.672E-19
254.30	7.625E-19
254.35	7.676E-19
254.40	7.669E-19
254.45	7.676E-19
254.50	7.707E-19
254.55	7.685E-19
254.60	7.690E-19
254.65	7.706E-19
254.70	7.651E-19
254.75	7.700E-19
254.80	7.699E-19
254.85	7.641E-19
254.90	7.712E-19
254.95	7.720E-19
255.00	7.697E-19
255.05	7.721E-19
255.10	7.723E-19
255.15	7.698E-19
255.20	7.732E-19
255.25	7.707E-19
255.30	7.657E-19
255.35	7.652E-19
255.40	7.720E-19
255.45	7.745E-19
